text,topic,probability,umap_dim1,umap_dim2
据_台湾联合 报_2月21日 报道_此事 20日_新 进_展台 当局_海巡署 原本_强调 大陆_渔船 蛇行_拒检 不慎_翻覆 未_提及 碰撞_一事 金门地检署_主任 检察官_施家荣 20日晚_表示 经_讯问 金门海巡队_执勤 队员_表示 当时_双方 都_超 高速_行驶 对方_还 不断_蛇行 双方_不慎 发生_碰撞 大陆_渔船 当场_翻覆 4名_渔民 因此_落 海,0,0.5999338085616345,10.6207,5.354903
金门地检署_说法 曝光_后台 当局_海巡署 才_发 新闻稿_承认 船身_多次 接触,0,0.4524228773283768,13.581743,3.2463548
微信_审核 窦晨_内容 编审_赵宇鹏 王缅_赵宇鹏 王缅_赵宇鹏 王缅_微信 编辑_董磊 参考_消息 数字_报,-1,0.04135373602577841,10.305247,-3.2412202
福建_一艘 渔船_日前 金门_海域 被_台方 追逐_导致 船上_4 人_全部 落海_其中 2_人 死亡,-1,0.15144380360850043,10.457718,1.3977342
据_台湾联合 报_2月21日 报道_此事 20日_新 进_展台 当局_海巡署 原本_强调 大陆_渔船 蛇行_拒检 不慎_翻覆 未_提及 碰撞_一事 金门地检署_主任 检察官_施家荣 20日晚_表示 经_讯问 金门海巡队_执勤 队员_表示 当时_双方 都_超 高速_行驶 对方_还 不断_蛇行 双方_不慎 发生_碰撞 大陆_渔船 当场_翻覆 4名_渔民 因此_落 海,0,0.6070231700960639,10.626398,5.355894
金门地检署_说法 曝光_后台 当局_海巡署 才_发 新闻稿_承认 船身_多次 接触,0,0.4503612054003524,13.590299,3.2500088
微信_审核 窦晨_内容 编审_赵宇鹏 王缅_赵宇鹏 王缅_赵宇鹏 王缅_微信 编辑_董磊 参考_消息 数字_报,-1,0.041395309656822574,10.303491,-3.2387335
福建_一艘 渔船_日前 金门_海域 被_台方 追逐_导致 船上_4 人_全部 落海_其中 2_人 死亡,-1,0.15563221232555619,10.43856,1.4079632
据_台湾联合 报_2月21日 报道_此事 20日_新 进_展台 当局_海巡署 原本_强调 大陆_渔船 蛇行_拒检 不慎_翻覆 未_提及 碰撞_一事 金门地检署_主任 检察官_施家荣 20日晚_表示 经_讯问 金门海巡队_执勤 队员_表示 当时_双方 都_超 高速_行驶 对方_还 不断_蛇行 双方_不慎 发生_碰撞 大陆_渔船 当场_翻覆 4名_渔民 因此_落 海,0,0.5989162069620406,10.620097,5.350471
金门地检署_说法 曝光_后台 当局_海巡署 才_发 新闻稿_承认 船身_多次 接触,0,0.4552785132678682,13.580948,3.2500806
微信_审核 窦晨_内容 编审_赵宇鹏 王缅_赵宇鹏 王缅_赵宇鹏 王缅_微信 编辑_董磊 参考_消息 数字_报,-1,0.041315929508128776,10.30322,-3.241858
报道_称台 当局海巡署海基会 皆_派 专员_全程 协助_入境 住宿_交通 抚慰,0,0.9385332387742713,8.870408,3.7278726
泉州红十字会 派员_陪同 家属_抵达 金门 处理 渔船_事件 善后_事宜 来源 丨 参考_消息 央视_新闻 客户端 微信_审核 窦晨_内容 编审_赵宇鹏 王缅_赵宇鹏 王缅_微信 编辑_董磊 参考_消息 数字_报,2,0.16486412950161947,11.712784,1.4236894
点击_上方 CCTV4_关注 我们 22日_国务院台办 发言人_陈斌华 18日_获救 2名_金门 遇险_人员 送_返事 答_记者 问,-1,0.13115958370975922,4.1530986,-1.8898978
记者_问 3月18日_大陆 海警_救起 2名_金门 遇险_人员 国台办_发言人 当天_表示 将_尽快 予以_送返 据_了解 至今_两人 尚未_返回,0,0.551352925633786,11.779705,2.705866
请问_此事 处理_何 进展_陈斌华 介绍_3月18日凌晨4时 许_福建 海警_围头湾 海域_发现 求救_1艘 无_船 名_海钓船 并_救起 2_人 2_人均 来自_金门,0,0.6503737744603793,11.664552,2.966295
我们_践行 两岸_一家亲 理念_连日来 2_人 给予_医疗 救助_人道 关怀_为其 提供_周到 各项_服务 并 让_其 致电_家人 报_平安,0,0.3798177431425785,9.833966,2.1065853
陈斌华_说 经_了解 该_2 人 分别_胡姓 吴_姓 男子_其中 胡姓_男子 台_军方 现役_人员 未_如实 说明_身份 且_编造 虚假_职业 信息_有意 隐瞒_有关部门 需_进一步 核实_了解 相关_情况,-1,0.04230242243530273,-3.756794,1.2989818
对于_吴 姓_男子 福建_有关 方面 于_今日22日 送_返 金门,-1,0.034449702106905136,20.325312,12.634841
陈斌华_强调 两岸_同胞 血脉_相连 遇到_突发 险情_时 相互_救援 守望_相助 历来_如此 理应_如此,0,0.9266318218428106,2.8837442,8.4524
来源_央视新闻中央广播电视总台华语环球节目中心 新媒体_END 持续_关注 点击_阅读 原文_关注 央视频_CCTV4 账号_点击 阅读_原文 关注_央 视频_阅读 原文_阅读 原文_CCTV4CCTV4 账号,-1,0.08719340923963678,4.334644,-6.388524
点击_上方 CCTV4_关注 我们 15日_福建 海警_组成 舰艇_编队 金门_附近 海域_依法 开展_执法 巡查,-1,0.13094344284122814,4.1464133,-1.9033148
对此_国台办 发言人_陈斌华 表示_214 恶性_撞船 事件_发生 以来_民进党 当局_对其 草菅人命_做法 思悔_改 遇难者_家属 正当_诉求置之不理 还_企图 其_内部 调查_程序 借口_推诿 卸责_蒙混过关 引起_包括 金门_民众 在内_两岸 同胞_共同 反对_强烈 愤慨,0,0.7496556512045814,5.3832026,3.1350667
台湾 中国_一部分 大陆_海警 部门 金门_附近 海域_开展 执法_巡查 维护_相关 海域_作业 秩序_正当 之举,0,0.5297500110608411,14.339018,4.106449
15日_福建 海警_组成 舰艇_编队 金门_附近 海域_依法 开展_执法 巡查,0,0.7479509135030715,13.654832,4.003323
对此_国台办 发言人_陈斌华 表示_214 恶性_撞船 事件_发生 以来_民进党 当局_对其 草菅人命_做法 思悔_改 遇难者_家属 正当_诉求置之不理 还_企图 其_内部 调查_程序 借口_推诿 卸责_蒙混过关 引起_包括 金门_民众 在内_两岸 同胞_共同 反对_强烈 愤慨,0,0.7534838806281118,5.375644,3.123221
台湾 中国_一部分 大陆_海警 部门 金门_附近 海域_开展 执法_巡查 维护_相关 海域_作业 秩序_正当 之举,0,0.505950204100672,14.358343,4.1297293
陈斌华_表示 我们 民进党_当局 无视_大陆 渔民_生命 财产_安全 伤害_两岸 同胞_感情 粗暴_行径 决不_容忍 决不_姑息,0,0.8512909588030567,4.844344,6.139909
民进党_当局 必须_尽快 给_遇难者 家属_两岸 同胞_一个 交代 大陆_方面 保留_采取 进一步_措施 权利_一切 后果_由 民进党_当局 承担,0,0.9142205378773355,4.8099384,5.386886
陈斌华_表示 陈斌华 我们 民进党_当局 无视_大陆 渔民_生命 财产_安全 伤害_两岸 同胞_感情 粗暴_行径 决不_容忍 决不_姑息,0,0.8437026710352802,4.7952304,6.137064
民进党_当局 必须_尽快 给_遇难者 家属_两岸 同胞_一个 交代 大陆_方面 保留_采取 进一步_措施 权利_一切 后果_由 民进党_当局 承担,0,0.8990368731346157,4.806812,5.3106394
新闻 多_看点 NEWS_MORE 15日 福建海警位_金门 附近_海域 依法_开展 执法_巡查,0,0.7939898248009212,13.502236,4.1382136
维护_包括 台湾地区_在内 中国 渔民_合法 正当_权益 生命_财产 安全 中国_海警 将_持续 加强_执法 巡查,0,0.6150861721784933,6.6066103,2.9074209
海警_舰艇 编队_执法 巡查_示意图 来源_央视新闻中央广播电视总台华语环球节目中心 新媒体_END 持续_关注 点击_阅读 原文_关注 央_视频 阅读_原文 阅读_原文 CCTV4_账号,0,0.8759466789097216,8.6358,3.6330926
点击_上方 CCTV4_关注 我们 今天 国务院台办_举行 例行_新闻 发布会_发言人 陈斌华 回应_214 恶性_撞船 事件 相关_提问,-1,0.13069466752824282,4.1507335,-1.8875543
国台办 台方 做法 无情_无义无理 国务院台_办 今天13日_举行 例行_新闻 发布会,0,0.9172548981072581,4.6319456,2.3525748
会 记者_问 关于_214 恶性_撞船 事件 3月5日 大陆 人员_离开 金门_返回 后续_如何 发展 受到_广泛 关注 请问 什么 情况_下 两岸 会 此事 重启 对话_协商 大陆_方面 还会 派员_赴 金门 台 岛_内 处理_此事 吗 对此_国务院台办 发言人_陈斌华 表示 遇难者_家属 相关_人员 为什么_离开 金门 他们_当天 已经_作 完整_说明 相信_大家 都 已_了解,0,0.9207271907585637,11.173814,5.995532
人命_关天 明明_台湾 方面_粗暴 对待_大陆 渔民 导致_渔船 翻覆_人员 死伤_事 发_至今 家属_连 一句_道歉 都_不到 连_一个 真相 得 不到 民进党_当局 只有_正视 问题_端正 态度_拿出 解决_问题 诚意_214 恶性_撞船 事件_善后 协商_才能 重启,0,0.797958909665895,5.330618,6.3908935
企图_拖延 时日_蒙混 过关_恐怕 打错_算盘,0,1.0,1.6537259,5.109935
海峡两岸_都是 中国_领土 海峡 两岸 都是 中国_领土 不存在_所谓 国际水域 国务院台_办 今天13日_举行 例行_新闻 发布会,0,0.47882567398790493,7.243656,1.8870134
会 记者_问 214_恶性 撞_船 事件_发生 后 民进党_当局 借机 站队 美国 所谓 台海 国际_水域 说 将 台湾海峡国际化,0,0.6145057316479839,6.556895,3.1702774
对此_何 评论_对此 国务院台办_发言人 陈斌华_表示 海峡两岸_都是 中国_领土 中国 台湾海峡 享有 主权 主权 权利 管辖权,0,0.5313242147291914,6.816782,2.1875215
根据_联合国 海洋法_公约 中国 国内_法 台湾海峡 水域 分别 中国 内_水 领 海毗连区 专属_经济区 不存在_所谓 国际_水域,0,1.0,12.395241,3.5608628
事实上 国际海洋法 根本_没有 国际_水域 一说,0,0.4909418905175488,7.2549767,2.0874722
陈斌华_指出 根据_联合国 海洋法_公约 相关 条款 规定 他_国 船舶 可以 无害_通过 台湾 海域 部分 水域 台湾海峡 一直 全球 贸易 最_繁忙 运输 通道_之 一,0,1.0,10.625784,3.374437
民进党_当局 为了 倚外_谋独 惜 出卖_民族 利益 昧 于 事实 迎合_美方 歪理邪 说 配合 外部_势力 炒作 真_可谓 卖 台 无_底线 害台 无 上限,0,0.9651876762956507,5.3468966,5.43458
来源_CCTV4 中国新闻央视新闻中央广播电视总台华语环球节目中心 新媒体_END 持续_关注 点击_阅读 原文_关注 央视频_CCTV4 账号_点击 阅读_原文 关注_央 视频_阅读 原文_阅读 原文_CCTV4CCTV4 账号,-1,0.0878738984902562,4.349381,-6.374192
点击_上方 CCTV4_关注 我们 2月25日_福建海警 组织_舰艇 编队_金门 附近_海域 开展_执法 巡查,-1,0.13149373641676415,4.151625,-1.9004598
巡查_期间 海警_舰艇 采取_编队 航行_识别 查证警戒_护 渔_喊话 警告_措施 加强_重点 海域_执法 巡查_有效 维护_有关 海域_作业 秩序_切实 维护_渔民 生命_财产 安全,0,0.8644024848451755,7.450962,3.9792535
来源_央视新闻中央广播电视总台华语环球节目中心 新媒体_END 持续_关注 点击_阅读 原文_关注 央视频_CCTV4 账号_点击 阅读_原文 关注_央 视频_阅读 原文_阅读 原文_CCTV4CCTV4 账号,-1,0.08718264606221227,4.3345695,-6.388795
点击_上方 CCTV4_关注 我们 国台_办 泉州红会_将 派员_陪同 家属_赴 金门 处理 渔船_事件 善_后,-1,0.13089120385486086,4.151051,-1.8899406
国务院台办_发言人 朱凤莲_19日 表示_2月14日 台湾_有关 方面_粗暴 对待_大陆 渔船_致 2名_渔民 遇难_恶性 事件_发生 后_福建省 泉州市_有关方面 持续_船员 家属_沟通 决定_由 泉州市红十字会_派 人_陪同 家_属于 20日_赴 金门_接回 2名_生还 人员_并 处理_相关 善后_事宜,2,0.23538036716787195,11.732799,0.64729726
朱凤莲_强调 台湾_有关方面 应对_船员 家属_有关 人员_赴 金门 提供_便利 做好_安排 认真_对待 他们_正当 关切_配合 处理_好善 后_事宜 避免_进一步 伤害_两岸 同胞_感情,-1,0.15582074610906116,11.286662,7.9395285
来源_央视新闻中央广播电视总台华语环球节目中心 新媒体_END 持续_关注 点击_阅读 原文_关注 央视频_CCTV4 账号_点击 阅读_原文 关注_央 视频_阅读 原文_阅读 原文_CCTV4CCTV4 账号,-1,0.08718579829791588,4.334599,-6.3887177
点击_上方 CCTV4_关注 我们_14日下午 福建_一艘 渔船_金门海域 被_台方 驱离_导致 船上_4 人_全部 落海_其中 2_人 死亡,-1,0.1331303067023952,4.165836,-1.8950925
对此_国台办 发言人_朱凤莲 表示 我们 遇难_同胞 及其_家属 表示_深切 哀悼_诚挚 慰问_春节 期间_发生 这样_一起 严重_伤害 两岸_同胞 感情_恶性 事件 向_台方 表达_强烈 谴责,-1,0.1669227441350502,7.2818685,0.14234595
14日下午_福建 一艘_渔船 金门海域_被 台方_驱离 导致_船上 4_人 全部_落海 其中_2 人_死亡,0,0.283292769167975,10.086036,1.7135203
对此_国台办 发言人_朱凤莲 表示 我们 遇难_同胞 及其_家属 表示_深切 哀悼_诚挚 慰问_春节 期间_发生 这样_一起 严重_伤害 两岸_同胞 感情_恶性 事件 向_台方 表达_强烈 谴责,-1,0.1664753600886562,7.272408,0.15350632
朱凤莲_指出 多年来_我们 秉持_两岸一家亲 理念_保障 两岸_渔民 正常_作业 做_大量 工作_特别 沿海_多 地_设立 台湾 渔民_接待 设施_台湾 渔船 渔民 提供_避风 补给_抢险 救助_相关 帮助,-1,0.3021282698891581,1.9042535,3.2284405
反观_台湾 方面_一段时间 以来_民进党 当局_各种 借口_强力 查扣_大陆 渔船_粗暴 危险_方式 对待_大陆 渔民 导致_起 恶性_事件 发生_主要 原因,-1,0.03737085544627915,1.2206721,17.716665
朱凤莲_表示 我们_强烈 要求_台方 立即_查明 事件_真相 协助_遇难 渔民_家属 妥善_处理 善后_事宜,-1,0.12234873700932766,1.5668893,8.132556
我们_正 告_台湾 有关_方面 要_尊重 两岸_渔民 台湾海峡_传统 渔区_作业 历史_事实 确保_大陆 渔民_人身 安全_切实 杜绝_此类 事件_再度 发生,-1,0.06859521638764544,3.8666773,13.9832115
来源_央视新闻中央广播电视总台华语环球节目中心 新媒体_END 持续_关注 点击_阅读 原文_关注 央_视频 阅读_原文 阅读_原文 CCTV4_账号,-1,0.087199633807119,4.334768,-6.388389
据 中国_海警 消息 3月15日_福建 海警位_金门 附近_海域 依法_开展 执法_巡查,0,0.7035012137481071,13.973092,3.9138184
维护_包括 台湾地区_在内 中国 渔民_合法 正当_权益 生命_财产 安全 中国_海警 将_持续 加强_执法 巡查,0,0.6096626250537538,6.5980935,2.908696
据_央视 新闻_客户端 报道 中共中央台办_国务院台办 主任_宋涛 2月29日 上海_会见 来访 中国国民党_副主席 夏立言_一行,0,0.6967693449574947,5.620558,3.885068
对于_214 恶性_撞船 事件 夏立言 代表 中国国民党 厦金海域 被撞_渔船 遇难_同胞 家属_表达 慰问 表示 将 监督 民进党_当局 尽快_查明 事实 做出 妥善_处理,0,0.9034905343978146,11.269698,5.3166637
此前_报道 2月14日下午_福建 一艘_渔船 金门海域_被 台方_驱离 导致_船上 4_人 全部_落海 其中_2 人_死亡,-1,0.1955754377702799,10.00665,1.6727139
2月17日_国台办 发言人_朱凤莲 表示_2月14日 发生 台湾_方面 粗暴_驱离 大陆_渔船 致_两名 渔民_遇难 恶性_事件 引起_大陆 各界_强烈 愤慨_严重 伤害_两岸 同胞_感情,0,0.7702301037557661,5.2169576,3.1870697
朱凤莲_表示 海峡两岸_同属 一个_中国 台湾 中国_领土 不可_分割 一部分,0,0.5315307183142566,6.7798176,2.0844917
两岸_渔民 自古以来_厦金 海域_传统 渔场_作业 根本_不存在 所谓_禁止 限制_水域 一说,0,0.8242942922916664,11.667422,4.1997404
大陆_方面 台湾_同胞 充满_善意 台方_无视 大陆_渔民 生命_财产 安全_行径 决不_容忍,0,0.9873987954007116,5.2096763,5.3858533
台方_应 尽快_放 船_放 人_做好善 后_工作 查明_事实 真相_并 严肃_处置 相关_责任 人 给_遇难 人员_家属 两岸_同胞 一个_交代,-1,0.08695267102222363,1.4973189,-2.9760242
大陆_方面 保留_采取 进一步_措施 权利_一切 后果_由 台方_承担,0,0.8251273579685615,3.8366296,7.937443
据_央视 新闻_客户端 2月18日_消息 中国海警局_新闻 发言人_甘羽 表示_福建海警局 将_加强 海上_执法 力量_厦金 海域_开展 常态化_执法 巡查_行动 进一步_维护 有关_海域 作业_秩序 维护_渔民 生命_财产 安全,0,0.7318139763370886,11.602736,4.6278915
据_央视 新闻_客户端 2月18日_消息 中国海警局_新闻 发言人_甘羽 表示_福建海警局 将_加强 海上_执法 力量_厦金 海域_开展 常态化_执法 巡查_行动 进一步_维护 有关_海域 作业_秩序 维护_渔民 生命_财产 安全,0,0.7362944039531413,11.618515,4.6130385
据 中国_海警 微信公众号_此前 消息_2月25日 福建海警_组织 舰艇_编队 金门_附近 海域_开展 执法_巡查,0,0.6889297945873162,14.08106,3.9081647
巡查_期间 海警_舰艇 采取_编队 航行_识别 查证警戒_护 渔_喊话 警告_措施 加强_重点 海域_执法 巡查_有效 维护_有关 海域_作业 秩序_切实 维护_渔民 生命_财产 安全,0,0.8590616441962783,7.464061,3.9748073
据 中国_海警 微信公众号_此前 消息_2月25日 福建海警_组织 舰艇_编队 金门_附近 海域_开展 执法_巡查,0,0.6857901121751295,14.090415,3.899741
巡查_期间 海警_舰艇 采取_编队 航行_识别 查证警戒_护 渔_喊话 警告_措施 加强_重点 海域_执法 巡查_有效 维护_有关 海域_作业 秩序_切实 维护_渔民 生命_财产 安全,0,0.8554848041560434,7.4713545,3.9697416
另_据 央视_新闻 25日_消息 当天下午_福建 海警_厦金 海域_开展 综合_执法 演练_检验 执法 舰艇_快速 反应_应急 处置_能力,0,0.8402984366735216,13.587979,4.3233867
另_据 央视_新闻 25日_消息 当天下午_福建 海警_厦金 海域_开展 综合_执法 演练_检验 执法 舰艇_快速 反应_应急 处置_能力,0,0.838177851177755,13.597558,4.3211813
据_新华社 消息_14日下午 福建_一艘 渔船_金门海域 被_台方 驱离_导致 船上_4 人_全部 落海_其中 2_人 死亡,0,0.2697643607976454,10.069865,1.6796088
对此_国台办 发言人_朱凤莲 表示 我们 遇难_同胞 及其_家属 表示_深切 哀悼_诚挚 慰问_春节 期间_发生 这样_一起 严重_伤害 两岸_同胞 感情_恶性 事件 向_台方 表达_强烈 谴责,0,0.2226325106043751,7.283999,0.13595013
朱凤莲_指出 多年来_我们 秉持_两岸一家亲 理念_保障 两岸_渔民 正常_作业 做_大量 工作_特别 沿海_多 地_设立 台湾 渔民_接待 设施_台湾 渔船 渔民 提供_避风 补给_抢险 救助_相关 帮助,-1,0.3002819873080843,1.903421,3.2223985
反观_台湾 方面_一段时间 以来_民进党 当局_各种 借口_强力 查扣_大陆 渔船_粗暴 危险_方式 对待_大陆 渔民 导致_起 恶性_事件 发生_主要 原因,-1,0.03736687196049294,1.2207578,17.716871
朱凤莲_表示 我们_强烈 要求_台方 立即_查明 事件_真相 协助_遇难 渔民_家属 妥善_处理 善后_事宜,-1,0.12192614735083725,1.5646278,8.134361
我们_正 告_台湾 有关_方面 要_尊重 两岸_渔民 台湾海峡_传统 渔区_作业 历史_事实 确保_大陆 渔民_人身 安全_切实 杜绝_此类 事件_再度 发生,-1,0.06865877412711155,3.8667057,13.981531
据_环球网 援引_台媒 14日_报道 台海巡署_第12巡 防区_统筹 舰队_分署第九海巡队 声称_14日 金门县_北碇东 05_里 海域_发现 1艘_大陆籍 快艇_越界 作业_捕鱼,0,0.9430147715071945,13.220834,4.7221227
台媒_报道 称_该 大陆 船_只 海巡队_追缉 过程_中 翻覆_船上 4_人 落海_后 被_全数 救起_其中 2_人生 还_另 2_人 送医_抢救 后_不治,-1,0.07830086540171616,16.748552,6.3280163
涉_事 大陆 船_只 4_人 落_海 船上_人员 被_送医 抢救_图 自 台湾_ETtoday新闻云 报道_配图 越界_捕捞 一直 台_当局 扣押_大陆 船只_惯用 说辞,0,0.8408570289384103,9.050516,4.939738
2023年11月8日_民进党 当局_所谓 越界_为由 查获_1艘 大陆_渔船 将_渔货 全部_抛 入_海 中 还 将 船上_13 人_全部 带回,0,0.5725683880961393,6.3780975,3.5338247
来源_占 豪_法家 最_重要 代表人物_韩非子 口_吃 事物_却 拥有_非常 精准_判断,0,0.8664417213595355,4.5309677,6.9423985
他_小国 生存之道_曾 过_非常 经典_评论 国_小 处_卑力 少_畏 强_无礼 侮_大邻 贪愎_拙交者 可亡,0,0.7042152456936019,5.888757,1.1133589
当下_最 典型_小国 反面_教材 就是_乌克兰 现在_乌克兰 领土 被 占_去 三分之一_未来 能否_存续 前景_显得 非常_暗淡 他 就是_犯 小国_大忌,0,0.45972538739842533,3.8542242,0.938377
挑衅_大国 小国_当中 菲律宾_过去一年多 佼佼者_之所以 他_还没有 遭到_乌克兰 厄运_一则 他 挑衅_对象 中国_相比 俄罗斯 中国 更加_仁义 二则_中国 想 美国 当_把 全球_热点 转到_中国 附近_从而 影响 中国_地缘 安全 发展_环境,0,0.7111832502191148,3.2126641,2.1663864
然而_作为 一个 美国_实力 基本_相当 超级_大国 教训_小国 手段_有很多,0,0.8214524793090802,4.38078,1.1612164
最近_菲律宾 继续_南海 挑衅_中国 采取_系列 措施_反 制_菲律宾 让_菲律宾 损失_惨重 无可奈何_日前 菲律宾_驻 美_大使 何塞罗慕尔德兹_美国 控诉_中国 称_菲律宾 南海_正面临 中国_侵略 需要 美国_澳大利亚 志同道合_国家 捆绑_共同 抵制_遏阻 一国_通过 武力_压倒 另_一 国家,-1,0.08923760248566624,10.214064,17.756008
他_还 说 中国 通过_减少 进口_菲律宾 产品_来 菲_进行 经济_胁迫,-1,0.07536546298347001,-2.417023,15.224453
菲律宾_驻 美_大使 甚至_还 说_现在 南海_才是 真正_燃爆 点,-1,0.07326124995618802,11.364587,9.657558
菲律宾_驻 美_大使 番_话 什么_目的 占豪_看来 他 就是 看到 美国_想 中国 周边_挑事 这个_意图 再加上_美台 台海_挑 事_成功 所以_菲律宾 想_借题 发挥_引起 美国 关注_从而 利用_美国 盟友_力量 南海_对付 中国,-1,0.057805433494454696,18.120453,6.4502482
那么 中国_干 什么 让_菲律宾 这么_不爽 呢_主要 三方面_一 现场_压制,0,0.7842248814642502,4.1324434,1.4100999
中国_海警 船_吨位 普遍_要 比_菲律宾 大_得 多少_1000多吨 056_护卫舰 改_海警 船 大_一万多吨 海警_船,-1,0.050346284680516114,8.670092,-1.7366252
中国海警_渔政 海监_船 放在_一起 绝对_世界上 最_强大 海上_执法 队伍,0,0.5549084326217131,7.274978,2.5487738
所以_面对 菲律宾_那些 几百吨_小船 挑衅_中国 应对_起来 非常_轻松,0,0.7487104064231027,4.1133575,1.1808195
时候_甚至 军舰_还会 附近_巡航,-1,0.10780140255224424,0.0009657228,3.4937015
事实上_别 看_南沙 海域_距离 菲律宾 更_近 中国_在那里 岛礁_所以 菲律宾_船只 刚_出 发_咱们 船_出发 船 更_快 距离_更 近_早早 着 菲律宾_船只,0,0.5539714359081819,6.6094465,0.9184876
所以_现场 只要_中国 想_控制 菲律宾_船只 只能_被 耍_份,0,0.6340001222000088,4.189254,0.88787705
仁爱礁_补给 中国_放行 那_艘 破_船 菲佣_连 一盒_方便面 都_吃,0,0.5729522271322284,6.507068,2.0142279
菲律宾_想 请_美国 来_帮忙 中美_南海 斗法_十多年 美国 没_占 到 任何_便宜,0,0.34378804128358975,7.0288997,0.7774588
二_进行 区域_布防,-1,0.05599647258692547,8.814594,13.393106
中国_黄岩岛 已经_不止 一次_布 防_海上 拦阻_设施 布设_后 菲律宾_船只 再_难 靠近_布防 区域,0,0.48188653638782347,7.20446,1.9008005
譬如_中国 布防_黄岩岛 瀉湖_入口 菲律宾_船只 再_难 靠近,-1,0.0753652953479061,-2.4170468,15.223694
相信_中国 未来_布防 次数_越来 越多_布 防_区域 越来越_大 菲律宾_未来 想_挑衅 都会_越来越 难_三 经济_手段,-1,0.09459974218986394,7.690887,-5.1654735
很简单_我 国_菲律宾 最大_贸易 伙伴_第一 大_进口 来源地_第三大 出口_市场 中国 可以_减少 菲律宾_产品 进口_可以 减少_菲律宾 项目_投资 都会_菲律宾 经济_造成 打击,-1,0.09460855510137918,7.6910057,-5.165075
没事_找 事_挑衅 终归_成本,0,0.2906986341231107,1.4832999,10.011202
这些_手段 来说_菲律宾 都是_铁拳,0,0.7928194895652663,5.016004,10.28921
其实 中国 还有_大招 没用_那 就是_种 岛,0,0.8321333470709058,4.26717,1.6308057
中国_之所以 一直_没有 用_一招 一则_是因为 中国 部署_已经 较为_完善 二则_希望 因此_影响 东盟_关系 所以_才 一_忍 再_忍,0,0.9105493339903273,4.3306694,2.7393734
然而_随着 菲律宾_挑衅 中国 再_出手 并不_令 人意外,0,0.3373373826659958,8.088685,8.664214
美国 菲律宾_回应 什么_呢 承诺_菲律宾 投资_300亿美元 来_对冲 中国 菲律宾_经济 反制,0,0.7811844333143726,5.3226624,0.62945944
很显然_菲律宾 现在_最 需要 美国 来 给_自己 撑腰_结果 美国 给_菲律宾 开_一个 空头_支票,-1,0.045031270133667915,10.848737,13.320668
现在_格局 美国 所谓_300亿美元 投资 将_遥遥无期 小_凳子 这支_票 我 没_填 数字_你 自己_拿 回去_填 南海_是否 会_因 菲律宾_成 全球_重大 燃爆_点 对于_针对 中国_指责 中方_回应 非常_针锋 相对_谁 停_搅动 南海_局势 谁_不断 散布_中国 威胁_论 谁_到处 拉帮结伙_搞 阵营_对抗 经济_胁迫 谁_发明 肇始_何处 谁_惯用 这个_手段 答案_不言自明,-1,0.11471105044407089,12.902626,14.6649
中国 菲律宾_警告 引狼_入室 搞_小圈子 不仅_无助于 解决_南海 分歧_相反 只_会使 地区 局势_复杂 化_破坏 地区_和平 稳定 并_反噬 自身_安全,-1,0.256357459782594,9.09983,5.7605247
针对 美国 投资_中方 回应_说 至于_有关 投资_承诺 有关_方面 一向_善于 画_大饼 口惠_实 不至_人们 对此_可以 拭目以待,-1,0.0806491405531428,13.937939,13.671298
最后_中方 奉劝_相关 方面_停止 散布_中国 威胁论_不要 散播_受 迫害妄想症_不要 充当_他 国_代言人 而是_多 做_有利于 本国_人民 利益_中 菲_友好 事情,0,0.8765007802931748,3.7365491,2.3859289
看_中方 回应_可以 知道_中国 美菲_这种 针锋_相对 应付_非常 自如说白了_就是 把_你们 都_看透 美国 所谓_投资 300亿美元_绝对 会_打水 漂,-1,0.04933850507604495,-0.11181965,12.709922
菲律宾 要 美国_澳大利亚 联手_想 搞 中国 结果_美国 根本_接茬 而是_用 投资_忽悠,-1,0.09442475482446724,6.2005305,13.33924
说明_什么 说明_美国 现在_根本 无力_南海 搞_事 南海 美国 怎么_搞 来_军舰 给_菲律宾 船只_护航 没用_中国 军舰_足以 应对 就是 来_两艘 航母_舰队 中国 能_应对,0,0.34180141780421774,7.07579,0.89458823
更何况_美国 现在_根本 没有_余力 来_南海 给_菲律宾 撑_腰,0,0.3634037376608694,7.0811296,0.95433044
来_一两艘 军舰 中国 应对_更 不在话下,-1,0.06289352145358951,12.265476,10.375572
说白了_现在 美国 面对 中国 之_时 已经_有些 力不从心_因为 美国_兵力 被_各方 牵制_得 太多_美国 无可奈何,0,0.3597223280735688,3.7340014,0.7681766
基于_这样 现实_逻辑 占豪_看来 菲律宾_宣称 所谓_燃爆 点_那 不过_其 臆想_根本 可能_成立 说白_至少 短期内_美国 没办法_南海 折腾_出 什么_大事,-1,0.08655562438366929,-2.6409273,5.7837524
那么_东亚 是不是_没有 燃爆_点 呢 台海 一个_这一点 从 金门_撞船 事件 可以_看 出来_美国 现在_南海 搞_事 欲望_强 台海_搞 事_却 冲动,0,0.5124953167996972,6.96629,1.2265619
所以_接下来 美台_联手 台海_搞 事_频率 会_越来越 高金门_事件 哪_怕 过去 会 新 事件_再次 发生_东亚 第二个_真正 燃爆_点 朝鲜半岛,0,0.4359558906929546,11.590551,7.3401313
之所以_朝鲜半岛 更加_容易 燃_爆 原因_在于 这里_中美 可能_打 代理人_战争 地方,0,0.8133494545012611,2.950002,4.704204
